subject,trial,dimension,item_set,test_form,item,distractor,accuracy,rt,logrt
k9undyo19khqlh5022zgeubt,7,5,3,1.0,52,pd,1.0,25.986,3.2575579314605445
k9undyo19khqlh5022zgeubt,8,5,3,1.0,59,pd,0.0,25.905,3.2544360002667516
ke0bzw04mt5wiwciak9x8px5,1,2,3,1.0,19,pd,1.0,4.71,1.5496879080283263
ke0bzw04mt5wiwciak9x8px5,2,2,3,1.0,20,pd,1.0,7.0,1.9459101490553132
ke0bzw04mt5wiwciak9x8px5,3,3,3,1.0,15,pd,0.0,2.586,0.9501122803496657
ke0bzw04mt5wiwciak9x8px5,4,3,3,1.0,10,pd,1.0,3.312,1.1975522365230131
ke0bzw04mt5wiwciak9x8px5,5,4,3,1.0,16,pd,1.0,4.24,1.4445632692438664
ke0bzw04mt5wiwciak9x8px5,6,4,3,1.0,17,pd,0.0,2.914,1.069526707773013
ke0bzw04mt5wiwciak9x8px5,7,5,3,1.0,14,pd,0.0,4.087,1.4078112045821403
ke0bzw04mt5wiwciak9x8px5,8,5,3,1.0,26,pd,1.0,7.613,2.0298573123240757
kfno018tzphxukrw3hznhl6b,1,2,3,1.0,19,pd,0.0,3.102,1.132047064754347
kfno018tzphxukrw3hznhl6b,2,2,3,1.0,20,pd,0.0,1.383,0.32425505268262117
kfno018tzphxukrw3hznhl6b,3,3,3,1.0,11,pd,0.0,2.12,0.7514160886839212
kfno018tzphxukrw3hznhl6b,4,3,3,1.0,18,pd,0.0,1.741,0.554459660786052
kfno018tzphxukrw3hznhl6b,5,4,3,1.0,16,pd,0.0,1.442,0.3660310388627573
kfno018tzphxukrw3hznhl6b,6,4,3,1.0,17,pd,0.0,2.576,0.9462378082421072
kfno018tzphxukrw3hznhl6b,7,5,3,1.0,52,pd,1.0,1.393,0.3314596947976687
kfno018tzphxukrw3hznhl6b,8,5,3,1.0,59,pd,0.0,2.33,0.8458682675776092
kltfud9cd9tg4sb4od1z8ib1,1,2,3,1.0,1,pd,1.0,1.885,0.6339278208999741
kltfud9cd9tg4sb4od1z8ib1,2,2,3,1.0,6,pd,1.0,7.644,2.0339210263780267
kltfud9cd9tg4sb4od1z8ib1,3,3,3,1.0,15,pd,0.0,9.538,2.2552838198760328
kltfud9cd9tg4sb4od1z8ib1,4,3,3,1.0,10,pd,0.0,9.29,2.2289385528257473
kltfud9cd9tg4sb4od1z8ib1,5,4,3,1.0,12,pd,0.0,8.765,2.1707665183731977
kltfud9cd9tg4sb4od1z8ib1,6,4,3,1.0,23,pd,1.0,5.164,1.641711472984396
kltfud9cd9tg4sb4od1z8ib1,7,5,3,1.0,52,pd,1.0,2.289,0.8281150409704298
kltfud9cd9tg4sb4od1z8ib1,8,5,3,1.0,59,pd,0.0,17.169,2.843105432095075
kne02r0ef01jtjaz8oegm4e2,1,2,3,1.0,1,pd,1.0,5.266,1.6612710610741177
kne02r0ef01jtjaz8oegm4e2,2,2,3,1.0,6,pd,1.0,26.247,3.2675516967922373
kne02r0ef01jtjaz8oegm4e2,3,3,3,1.0,11,pd,1.0,25.607,3.242865751608297
kne02r0ef01jtjaz8oegm4e2,4,3,3,1.0,18,pd,1.0,17.143,2.841589927025344
kne02r0ef01jtjaz8oegm4e2,5,4,3,1.0,12,pd,1.0,17.904,2.8850241515695694
kne02r0ef01jtjaz8oegm4e2,6,4,3,1.0,23,pd,0.0,25.839,3.2518849784751462
kne02r0ef01jtjaz8oegm4e2,7,5,3,1.0,52,pd,0.0,28.52,3.3506055955460954
kne02r0ef01jtjaz8oegm4e2,8,5,3,1.0,59,pd,0.0,26.606,3.281136754261714
kueeomc1gdxng0g9wf80nmkh,1,2,3,1.0,19,pd,1.0,9.514,2.2527643980100898
kueeomc1gdxng0g9wf80nmkh,2,2,3,1.0,20,pd,1.0,15.085,2.7137008726110246
kueeomc1gdxng0g9wf80nmkh,3,3,3,1.0,15,pd,1.0,13.992,2.638485737716301
kueeomc1gdxng0g9wf80nmkh,4,3,3,1.0,10,pd,0.0,9.858,2.288283308283186
kueeomc1gdxng0g9wf80nmkh,5,4,3,1.0,12,pd,0.0,12.131,2.4957641597887825
kueeomc1gdxng0g9wf80nmkh,6,4,3,1.0,23,pd,1.0,13.605,2.6104373722352094
kueeomc1gdxng0g9wf80nmkh,7,5,3,1.0,14,pd,0.0,12.913,2.5582345558645145
kueeomc1gdxng0g9wf80nmkh,8,5,3,1.0,26,pd,1.0,12.527,2.5278863148620547
kv683zj2q4uxh23bzyw2i9nj,1,2,3,1.0,19,pd,1.0,7.648,2.0344441757491003
kv683zj2q4uxh23bzyw2i9nj,2,2,3,1.0,20,pd,1.0,8.6,2.151762203259462
kv683zj2q4uxh23bzyw2i9nj,3,3,3,1.0,15,pd,1.0,9.546,2.256122218583705
kv683zj2q4uxh23bzyw2i9nj,4,3,3,1.0,10,pd,1.0,6.609,1.8884323564883159
kv683zj2q4uxh23bzyw2i9nj,5,4,3,1.0,16,pd,1.0,15.408,2.7348868550557697
kv683zj2q4uxh23bzyw2i9nj,6,4,3,1.0,17,pd,0.0,10.162,2.31865527317154
kv683zj2q4uxh23bzyw2i9nj,7,5,3,1.0,14,pd,0.0,16.752,2.818517654128181
kv683zj2q4uxh23bzyw2i9nj,8,5,3,1.0,26,pd,0.0,6.352,1.8487697239448346
l0n6q3ifgz910fqxoi6vuds4,1,2,3,1.0,1,pd,1.0,2.924,1.072952541887532
l0n6q3ifgz910fqxoi6vuds4,2,2,3,1.0,6,pd,1.0,7.97,2.075684492802124
l0n6q3ifgz910fqxoi6vuds4,3,3,3,1.0,11,pd,1.0,13.83,2.626840145676667
l0n6q3ifgz910fqxoi6vuds4,4,3,3,1.0,18,pd,1.0,13.534,2.605205037810034
l0n6q3ifgz910fqxoi6vuds4,5,4,3,1.0,12,pd,1.0,7.46,2.0095554142156695
l0n6q3ifgz910fqxoi6vuds4,6,4,3,1.0,23,pd,1.0,7.468,2.0106272256794764
l0n6q3ifgz910fqxoi6vuds4,7,5,3,1.0,52,pd,1.0,14.006,2.639485809233326
l0n6q3ifgz910fqxoi6vuds4,8,5,3,1.0,59,pd,1.0,6.219,1.8276091221217523
l9fw7uzr1yh5hc8sr6u2i9bq,1,2,3,1.0,19,pd,1.0,19.357,2.9630541111634088
l9fw7uzr1yh5hc8sr6u2i9bq,2,2,3,1.0,20,pd,1.0,12.074,2.4910543803742344
l9fw7uzr1yh5hc8sr6u2i9bq,3,3,3,1.0,15,pd,1.0,25.876,3.253315898181739
l9fw7uzr1yh5hc8sr6u2i9bq,4,3,3,1.0,10,pd,1.0,18.963,2.9424897121582716
l9fw7uzr1yh5hc8sr6u2i9bq,5,4,3,1.0,16,pd,1.0,19.613,2.976192611679374
l9fw7uzr1yh5hc8sr6u2i9bq,6,4,3,1.0,17,pd,1.0,26.152,3.2639256694219094
l9fw7uzr1yh5hc8sr6u2i9bq,7,5,3,1.0,52,pd,1.0,12.207,2.502009557687663
l9fw7uzr1yh5hc8sr6u2i9bq,8,5,3,1.0,59,pd,0.0,26.47,3.27601201623901
m4latujdqhb0fa9jlo0po324,1,2,3,1.0,1,pd,1.0,2.119,0.7509442792861621
m4latujdqhb0fa9jlo0po324,2,2,3,1.0,6,pd,1.0,5.01,1.6114359150967734
m4latujdqhb0fa9jlo0po324,3,3,3,1.0,11,pd,0.0,8.68,2.1610215286722587
m4latujdqhb0fa9jlo0po324,4,3,3,1.0,18,pd,1.0,0.236,-1.443923473956527
m4latujdqhb0fa9jlo0po324,5,4,3,1.0,12,pd,0.0,9.05,2.2027647577118348
m4latujdqhb0fa9jlo0po324,6,4,3,1.0,23,pd,1.0,6.195,1.8237425150811057
m4latujdqhb0fa9jlo0po324,7,5,3,1.0,14,pd,0.0,7.305,1.9885590452026627
m4latujdqhb0fa9jlo0po324,8,5,3,1.0,26,pd,0.0,12.986,2.5638718540862953
m8lnn9ww484u7daprzliwsms,1,2,3,1.0,1,pd,1.0,2.586,0.9501122803496657
m8lnn9ww484u7daprzliwsms,2,2,3,1.0,6,pd,1.0,5.722,1.7443183946279186
m8lnn9ww484u7daprzliwsms,3,3,3,1.0,15,pd,1.0,11.407,2.434227202045761
m8lnn9ww484u7daprzliwsms,4,3,3,1.0,10,pd,1.0,20.917,3.040562225471783
m8lnn9ww484u7daprzliwsms,5,4,3,1.0,16,pd,1.0,16.565,2.807292035751859
m8lnn9ww484u7daprzliwsms,6,4,3,1.0,17,pd,1.0,14.715,2.6888673816854363
m8lnn9ww484u7daprzliwsms,7,5,3,1.0,14,pd,0.0,16.663,2.8131906925564865
m8lnn9ww484u7daprzliwsms,8,5,3,1.0,26,pd,1.0,13.667,2.6149841679826635
mnogoa63pdgk5mcbo4tjshqx,1,2,3,1.0,19,pd,1.0,6.392,1.8550472084639735
mnogoa63pdgk5mcbo4tjshqx,2,2,3,1.0,20,pd,1.0,13.121,2.574214000123579
mnogoa63pdgk5mcbo4tjshqx,3,3,3,1.0,15,pd,0.0,17.579,2.866705007817754
mnogoa63pdgk5mcbo4tjshqx,4,3,3,1.0,10,pd,1.0,9.51,2.252343876557299
mnogoa63pdgk5mcbo4tjshqx,5,4,3,1.0,16,pd,1.0,11.056,2.402973267025314
mnogoa63pdgk5mcbo4tjshqx,6,4,3,1.0,17,pd,1.0,23.596,3.161077206140829
mnogoa63pdgk5mcbo4tjshqx,7,5,3,1.0,52,pd,0.0,18.647,2.9256852752419564
mnogoa63pdgk5mcbo4tjshqx,8,5,3,1.0,59,pd,1.0,19.583,2.974661842934699
mo64hmd74j361z4s51gqpbq5,1,2,3,1.0,19,pd,1.0,7.719,2.043684821967717
mo64hmd74j361z4s51gqpbq5,2,2,3,1.0,20,pd,1.0,8.735,2.16733794358602
mo64hmd74j361z4s51gqpbq5,3,3,3,1.0,11,pd,0.0,19.47,2.968874819384108
mo64hmd74j361z4s51gqpbq5,4,3,3,1.0,18,pd,1.0,13.862,2.629151283495793
mo64hmd74j361z4s51gqpbq5,5,4,3,1.0,16,pd,1.0,5.784,1.7550954848564635
mo64hmd74j361z4s51gqpbq5,6,4,3,1.0,17,pd,0.0,20.182,3.004791118042337
mo64hmd74j361z4s51gqpbq5,7,5,3,1.0,52,pd,1.0,17.857,2.8823955882149876
mo64hmd74j361z4s51gqpbq5,8,5,3,1.0,59,pd,0.0,15.678,2.7522584557665306
n010u6xtj8uwo8ruehi3fz19,1,2,3,1.0,19,pd,1.0,8.516,2.1419467470312332
n010u6xtj8uwo8ruehi3fz19,2,2,3,1.0,20,pd,1.0,13.831,2.6269124496425706
n010u6xtj8uwo8ruehi3fz19,3,3,3,1.0,15,pd,0.0,14.078,2.64461329518594
n010u6xtj8uwo8ruehi3fz19,4,3,3,1.0,10,pd,1.0,18.398,2.9122419630549654
n010u6xtj8uwo8ruehi3fz19,5,4,3,1.0,12,pd,0.0,15.002,2.7081835255474447
n010u6xtj8uwo8ruehi3fz19,6,4,3,1.0,23,pd,1.0,18.319,2.907938772603322
n010u6xtj8uwo8ruehi3fz19,7,5,3,1.0,14,pd,1.0,23.537,3.158573651059819
n010u6xtj8uwo8ruehi3fz19,8,5,3,1.0,26,pd,1.0,27.958,3.330703384048937
n2jg76vpczghdr0htoiuyq87,1,2,3,1.0,19,pd,1.0,15.787,2.75918681654959
n2jg76vpczghdr0htoiuyq87,2,2,3,1.0,20,pd,1.0,7.084,1.9578387199205871
n2jg76vpczghdr0htoiuyq87,3,3,3,1.0,11,pd,0.0,27.567,3.3166194051868576
n2jg76vpczghdr0htoiuyq87,4,3,3,1.0,18,pd,1.0,15.732,2.755696854569563
n2jg76vpczghdr0htoiuyq87,5,4,3,1.0,12,pd,0.0,27.443,3.3121111263277205
n2jg76vpczghdr0htoiuyq87,6,4,3,1.0,23,pd,1.0,8.813,2.1762279041175234
n2jg76vpczghdr0htoiuyq87,7,5,3,1.0,52,pd,0.0,10.709,2.371084509418738
n2jg76vpczghdr0htoiuyq87,8,5,3,1.0,59,pd,0.0,10.054,2.3079705652703835
n4bmbnrp5quihkg03i2j2mbe,1,2,3,1.0,19,pd,1.0,5.351,1.6772834593291677
n4bmbnrp5quihkg03i2j2mbe,2,2,3,1.0,20,pd,1.0,14.045,2.642266460556207
n4bmbnrp5quihkg03i2j2mbe,3,3,3,1.0,15,pd,0.0,8.259,2.11130351482858
n4bmbnrp5quihkg03i2j2mbe,4,3,3,1.0,10,pd,0.0,21.66,3.0754672415728446
n4bmbnrp5quihkg03i2j2mbe,5,4,3,1.0,16,pd,1.0,26.558,3.2793310205681356
n4bmbnrp5quihkg03i2j2mbe,6,4,3,1.0,17,pd,0.0,8.814,2.1763413664197953
n4bmbnrp5quihkg03i2j2mbe,7,5,3,1.0,52,pd,0.0,12.606,2.5341728910909183
n4bmbnrp5quihkg03i2j2mbe,8,5,3,1.0,59,pd,0.0,10.637,2.364338489269528
n5jmmm60g0laqqk7sark6dwq,1,2,3,1.0,19,pd,1.0,9.622,2.264052143277262
n5jmmm60g0laqqk7sark6dwq,2,2,3,1.0,20,pd,1.0,10.552,2.3563154154150134
n5jmmm60g0laqqk7sark6dwq,3,3,3,1.0,15,pd,0.0,16.223,2.786429988428262
n5jmmm60g0laqqk7sark6dwq,4,3,3,1.0,10,pd,1.0,13.324,2.5895669203314333
n5jmmm60g0laqqk7sark6dwq,5,4,3,1.0,12,pd,1.0,19.167,2.953190050288316
n5jmmm60g0laqqk7sark6dwq,6,4,3,1.0,23,pd,1.0,21.164,3.0523016250418853
n5jmmm60g0laqqk7sark6dwq,7,5,3,1.0,52,pd,0.0,25.6,3.242592351485517
n5jmmm60g0laqqk7sark6dwq,8,5,3,1.0,59,pd,1.0,26.951,3.2940204024179964
n9t9dhsih2wqxyvss2s0flkz,1,2,3,1.0,19,pd,1.0,6.191,1.823096624537095
n9t9dhsih2wqxyvss2s0flkz,2,2,3,1.0,20,pd,1.0,7.364,1.9966032633708315
n9t9dhsih2wqxyvss2s0flkz,3,3,3,1.0,11,pd,0.0,7.204,1.9746364273137096
n9t9dhsih2wqxyvss2s0flkz,4,3,3,1.0,18,pd,1.0,4.809,1.5704891622955257
n9t9dhsih2wqxyvss2s0flkz,5,4,3,1.0,16,pd,1.0,5.569,1.7172155046075315
n9t9dhsih2wqxyvss2s0flkz,6,4,3,1.0,17,pd,1.0,5.918,1.7779985539780179
n9t9dhsih2wqxyvss2s0flkz,7,5,3,1.0,52,pd,1.0,7.906,2.0676219648744936
n9t9dhsih2wqxyvss2s0flkz,8,5,3,1.0,59,pd,0.0,8.94,2.190535589185423
nfuyluc7usjl6icx8b9o3xn0,1,2,3,1.0,19,pd,1.0,7.998,2.079191510424627
nfuyluc7usjl6icx8b9o3xn0,2,2,3,1.0,20,pd,1.0,4.467,1.4967170423699816
nfuyluc7usjl6icx8b9o3xn0,3,3,3,1.0,15,pd,0.0,5.704,1.7411676831119947
nfuyluc7usjl6icx8b9o3xn0,4,3,3,1.0,10,pd,1.0,3.543,1.264973825883335
nfuyluc7usjl6icx8b9o3xn0,5,4,3,1.0,16,pd,1.0,10.335,2.3355361931337315
nfuyluc7usjl6icx8b9o3xn0,6,4,3,1.0,17,pd,0.0,6.11,1.809926773183504
nfuyluc7usjl6icx8b9o3xn0,7,5,3,1.0,52,pd,0.0,3.392,1.2214197179296566
nfuyluc7usjl6icx8b9o3xn0,8,5,3,1.0,59,pd,0.0,4.178,1.429832663134374
nk8s4khwfbh5lp5a7i99tb1m,1,2,3,1.0,19,pd,1.0,11.172,2.4134106480829303
nk8s4khwfbh5lp5a7i99tb1m,2,2,3,1.0,20,pd,1.0,12.817,2.550772414747687
nk8s4khwfbh5lp5a7i99tb1m,3,3,3,1.0,15,pd,1.0,27.226,3.304172399090281
nk8s4khwfbh5lp5a7i99tb1m,4,3,3,1.0,10,pd,1.0,18.133,2.8977334826718883
nk8s4khwfbh5lp5a7i99tb1m,5,4,3,1.0,16,pd,1.0,14.929,2.703305630071453
nk8s4khwfbh5lp5a7i99tb1m,6,4,3,1.0,17,pd,1.0,19.378,2.9641384019628125
nk8s4khwfbh5lp5a7i99tb1m,7,5,3,1.0,14,pd,1.0,11.497,2.442086131771603
nk8s4khwfbh5lp5a7i99tb1m,8,5,3,1.0,26,pd,1.0,19.989,2.9951821222485098
nl9o6qwgvf9xydryv86o98ot,1,2,3,1.0,1,pd,1.0,3.287,1.1899752946820823
nl9o6qwgvf9xydryv86o98ot,2,2,3,1.0,6,pd,1.0,9.36,2.2364452904895007
nl9o6qwgvf9xydryv86o98ot,3,3,3,1.0,11,pd,1.0,8.465,2.1359400155850987
nl9o6qwgvf9xydryv86o98ot,4,3,3,1.0,18,pd,1.0,7.839,2.059111275206585
nl9o6qwgvf9xydryv86o98ot,5,4,3,1.0,16,pd,1.0,6.302,1.8408670433350829
nl9o6qwgvf9xydryv86o98ot,6,4,3,1.0,17,pd,0.0,9.593,2.2610336658358103
nl9o6qwgvf9xydryv86o98ot,7,5,3,1.0,52,pd,1.0,12.592,2.5330616916750475
nl9o6qwgvf9xydryv86o98ot,8,5,3,1.0,59,pd,0.0,14.049,2.642551218869514
nqpcgnf33a2t327z5hwm4bfs,1,2,3,1.0,1,pd,1.0,2.765,1.0170406349742982
nqpcgnf33a2t327z5hwm4bfs,2,2,3,1.0,6,pd,1.0,13.262,2.584902802946676
nqpcgnf33a2t327z5hwm4bfs,3,3,3,1.0,15,pd,1.0,11.233,2.418855874659432
nqpcgnf33a2t327z5hwm4bfs,4,3,3,1.0,10,pd,1.0,8.878,2.1835763064118434
nqpcgnf33a2t327z5hwm4bfs,5,4,3,1.0,12,pd,1.0,8.967,2.1935511719699106
nqpcgnf33a2t327z5hwm4bfs,6,4,3,1.0,23,pd,1.0,7.553,2.0219448353313108
nqpcgnf33a2t327z5hwm4bfs,7,5,3,1.0,52,pd,0.0,28.848,3.3620406664609614
nqpcgnf33a2t327z5hwm4bfs,8,5,3,1.0,59,pd,1.0,7.798,2.0538672905604054
ntwcxhglf5m7chxycp10gy4b,1,2,3,1.0,1,pd,1.0,2.599,0.9551267556593532
ntwcxhglf5m7chxycp10gy4b,2,2,3,1.0,6,pd,1.0,7.915,2.0687596933329755
ntwcxhglf5m7chxycp10gy4b,3,3,3,1.0,15,pd,0.0,20.387,3.014897442815002
ntwcxhglf5m7chxycp10gy4b,4,3,3,1.0,10,pd,0.0,29.088,3.3703257179950685
ntwcxhglf5m7chxycp10gy4b,5,4,3,1.0,12,pd,1.0,14.191,2.6526079608524005
ntwcxhglf5m7chxycp10gy4b,6,4,3,1.0,23,pd,1.0,8.942,2.190759277811789
ntwcxhglf5m7chxycp10gy4b,7,5,3,1.0,52,pd,1.0,25.688,3.2460239567872127
ntwcxhglf5m7chxycp10gy4b,8,5,3,1.0,59,pd,0.0,15.758,2.7573481728234963
nwnm7jjlm7nnxxyzcci5o6kx,1,2,3,1.0,19,pd,1.0,9.344,2.234734426085871
nwnm7jjlm7nnxxyzcci5o6kx,2,2,3,1.0,20,pd,1.0,11.901,2.476622430200303
nwnm7jjlm7nnxxyzcci5o6kx,3,3,3,1.0,15,pd,1.0,11.205,2.41636010725289
nwnm7jjlm7nnxxyzcci5o6kx,4,3,3,1.0,10,pd,1.0,10.412,2.342958987132319
nwnm7jjlm7nnxxyzcci5o6kx,5,4,3,1.0,12,pd,0.0,6.486,1.8696460078851262
nwnm7jjlm7nnxxyzcci5o6kx,6,4,3,1.0,23,pd,1.0,19.248,2.9574071592323232
nwnm7jjlm7nnxxyzcci5o6kx,7,5,3,1.0,52,pd,0.0,17.49,2.8616292890305104
nwnm7jjlm7nnxxyzcci5o6kx,8,5,3,1.0,59,pd,1.0,18.732,2.9302332913212954
nynyg75n4le93u2h70uvtfvr,1,2,3,1.0,19,pd,1.0,4.019,1.391033115467064
nynyg75n4le93u2h70uvtfvr,2,2,3,1.0,20,pd,1.0,3.335,1.204472679367587
nynyg75n4le93u2h70uvtfvr,3,3,3,1.0,15,pd,0.0,3.912,1.3640487521725708
nynyg75n4le93u2h70uvtfvr,4,3,3,1.0,10,pd,0.0,5.792,1.7564776550834151
nynyg75n4le93u2h70uvtfvr,5,4,3,1.0,12,pd,0.0,2.339,0.849723487602042
nynyg75n4le93u2h70uvtfvr,6,4,3,1.0,23,pd,0.0,1.171,0.15785808461558032
nynyg75n4le93u2h70uvtfvr,7,5,3,1.0,52,pd,0.0,3.009,1.1016077976479082
nynyg75n4le93u2h70uvtfvr,8,5,3,1.0,59,pd,0.0,2.355,0.8565407274683811
o37ptzs09vzng6tseo9vrsff,1,2,3,1.0,19,pd,0.0,6.407,1.8573911426568845
o37ptzs09vzng6tseo9vrsff,2,2,3,1.0,20,pd,0.0,18.597,2.9230002773878923
o37ptzs09vzng6tseo9vrsff,3,3,3,1.0,15,pd,1.0,27.001,3.295873902355512
o37ptzs09vzng6tseo9vrsff,4,3,3,1.0,10,pd,1.0,15.96,2.7700855920216627
o37ptzs09vzng6tseo9vrsff,5,4,3,1.0,16,pd,1.0,8.457,2.1349945008000852
o37ptzs09vzng6tseo9vrsff,6,4,3,1.0,17,pd,0.0,21.302,3.058800965020974
o37ptzs09vzng6tseo9vrsff,7,5,3,1.0,52,pd,0.0,15.002,2.7081835255474447
o37ptzs09vzng6tseo9vrsff,8,5,3,1.0,59,pd,0.0,16.0,2.772588722239781
o5p8cho9vuif1ht234wea7lj,1,2,3,1.0,1,pd,0.0,2.886,1.0598714603516792
o5p8cho9vuif1ht234wea7lj,2,2,3,1.0,6,pd,1.0,2.298,0.8320391794265639
o5p8cho9vuif1ht234wea7lj,3,3,3,1.0,11,pd,0.0,2.454,0.8977193462887197
o5p8cho9vuif1ht234wea7lj,4,3,3,1.0,18,pd,0.0,1.276,0.24373018492259815
o5p8cho9vuif1ht234wea7lj,5,4,3,1.0,16,pd,0.0,1.257,0.22872792960811028
o5p8cho9vuif1ht234wea7lj,6,4,3,1.0,17,pd,0.0,0.935,-0.06720874969344999
o5p8cho9vuif1ht234wea7lj,7,5,3,1.0,52,pd,1.0,0.778,-0.2510287548037454
o5p8cho9vuif1ht234wea7lj,8,5,3,1.0,59,pd,0.0,1.362,0.3089542077273207
o94rktohjg5n5pji7idpj3ne,1,2,3,1.0,1,pd,1.0,6.755,1.910282971412162
o94rktohjg5n5pji7idpj3ne,2,2,3,1.0,6,pd,1.0,14.259,2.657388286299982
o94rktohjg5n5pji7idpj3ne,3,3,3,1.0,11,pd,1.0,20.371,3.0141123208354204
o94rktohjg5n5pji7idpj3ne,4,3,3,1.0,18,pd,1.0,18.546,2.920254132378034
o94rktohjg5n5pji7idpj3ne,5,4,3,1.0,12,pd,0.0,21.548,3.0702830048182874
o94rktohjg5n5pji7idpj3ne,6,4,3,1.0,23,pd,1.0,18.563,2.921170352227086
o94rktohjg5n5pji7idpj3ne,7,5,3,1.0,14,pd,0.0,21.992,3.0906787508629447
o94rktohjg5n5pji7idpj3ne,8,5,3,1.0,26,pd,1.0,20.106,3.0010182779832286
oe507xuw2kbu750010sj0pk3,1,2,3,1.0,1,pd,1.0,2.817,1.0356724888942357
oe507xuw2kbu750010sj0pk3,2,2,3,1.0,6,pd,1.0,8.026,2.0826862718447248
oe507xuw2kbu750010sj0pk3,3,3,3,1.0,11,pd,1.0,14.99,2.7073833121145063
oe507xuw2kbu750010sj0pk3,4,3,3,1.0,18,pd,1.0,15.499,2.7407755057149137
oe507xuw2kbu750010sj0pk3,5,4,3,1.0,16,pd,1.0,8.19,2.102913897864978
oe507xuw2kbu750010sj0pk3,6,4,3,1.0,17,pd,1.0,16.098,2.778695040671542
oe507xuw2kbu750010sj0pk3,7,5,3,1.0,52,pd,0.0,15.161,2.7187263410994444
oe507xuw2kbu750010sj0pk3,8,5,3,1.0,59,pd,0.0,9.608,2.2625960847776825
ofunde9ez9f8jpp0ol2bzfeb,1,2,3,1.0,1,pd,1.0,2.633,0.9681238805141723
ofunde9ez9f8jpp0ol2bzfeb,2,2,3,1.0,6,pd,1.0,4.904,1.5900511986339103
ofunde9ez9f8jpp0ol2bzfeb,3,3,3,1.0,11,pd,1.0,9.936,2.296164525191123
ofunde9ez9f8jpp0ol2bzfeb,4,3,3,1.0,18,pd,0.0,11.577,2.4490203712235914
ofunde9ez9f8jpp0ol2bzfeb,5,4,3,1.0,12,pd,0.0,13.828,2.626695522059378
ofunde9ez9f8jpp0ol2bzfeb,6,4,3,1.0,23,pd,1.0,5.344,1.6759744362343447
ofunde9ez9f8jpp0ol2bzfeb,7,5,3,1.0,52,pd,0.0,25.654,3.244699504877659
ofunde9ez9f8jpp0ol2bzfeb,8,5,3,1.0,59,pd,0.0,28.817,3.3609654907742765
opn52u47032uy5s4bqtq4thp,1,2,3,1.0,1,pd,0.0,2.079,0.731887008875876
opn52u47032uy5s4bqtq4thp,2,2,3,1.0,6,pd,1.0,7.264,1.9829306412989922
opn52u47032uy5s4bqtq4thp,3,3,3,1.0,15,pd,0.0,14.648,2.6843038073722094
opn52u47032uy5s4bqtq4thp,4,3,3,1.0,10,pd,0.0,24.05,3.1801349965517702
opn52u47032uy5s4bqtq4thp,5,4,3,1.0,16,pd,1.0,4.848,1.5785662487670133
opn52u47032uy5s4bqtq4thp,6,4,3,1.0,17,pd,0.0,15.126,2.716415117433838
opn52u47032uy5s4bqtq4thp,7,5,3,1.0,14,pd,0.0,24.11,3.1826266921930797
opn52u47032uy5s4bqtq4thp,8,5,3,1.0,26,pd,0.0,14.448,2.6705559966746297
opq8ltjs54l84mznb4j7poie,1,2,3,1.0,19,pd,1.0,9.127,2.2112370535347403
opq8ltjs54l84mznb4j7poie,2,2,3,1.0,20,pd,1.0,9.6,2.2617630984737906
opq8ltjs54l84mznb4j7poie,3,3,3,1.0,11,pd,1.0,12.528,2.527966139248447
opq8ltjs54l84mznb4j7poie,4,3,3,1.0,18,pd,1.0,10.904,2.3891296943942315
opq8ltjs54l84mznb4j7poie,5,4,3,1.0,16,pd,1.0,8.416,2.130134655995354
opq8ltjs54l84mznb4j7poie,6,4,3,1.0,17,pd,1.0,12.513,2.526768103882918
opq8ltjs54l84mznb4j7poie,7,5,3,1.0,52,pd,1.0,25.496,3.2385215771150353
opq8ltjs54l84mznb4j7poie,8,5,3,1.0,59,pd,0.0,29.96,3.3998631586490187
p22gffsvhq7t6s5j5z3jhsoj,1,2,3,1.0,1,pd,1.0,2.611,0.9597332897169919
p22gffsvhq7t6s5j5z3jhsoj,2,2,3,1.0,6,pd,1.0,4.547,1.5144676748428734
p22gffsvhq7t6s5j5z3jhsoj,3,3,3,1.0,11,pd,1.0,21.716,3.0780493160432045
p22gffsvhq7t6s5j5z3jhsoj,4,3,3,1.0,18,pd,1.0,16.76,2.818995095053937
p22gffsvhq7t6s5j5z3jhsoj,5,4,3,1.0,16,pd,1.0,10.111,2.313623940109262
p22gffsvhq7t6s5j5z3jhsoj,6,4,3,1.0,17,pd,0.0,26.934,3.29338942902785
p22gffsvhq7t6s5j5z3jhsoj,7,5,3,1.0,52,pd,0.0,27.05,3.2976870052924907
p22gffsvhq7t6s5j5z3jhsoj,8,5,3,1.0,59,pd,0.0,23.182,3.143376115466553
p233f40aj2ompblg0np7ck05,1,2,3,1.0,19,pd,1.0,4.126,1.4173084146490602
p233f40aj2ompblg0np7ck05,2,2,3,1.0,20,pd,0.0,5.704,1.7411676831119947
p233f40aj2ompblg0np7ck05,3,3,3,1.0,11,pd,0.0,6.105,1.809108107562668
p233f40aj2ompblg0np7ck05,4,3,3,1.0,18,pd,0.0,10.411,2.342862939492616
p233f40aj2ompblg0np7ck05,5,4,3,1.0,16,pd,0.0,8.92,2.188295946591918
p233f40aj2ompblg0np7ck05,6,4,3,1.0,17,pd,1.0,8.552,2.146165173722744
p233f40aj2ompblg0np7ck05,7,5,3,1.0,52,pd,0.0,13.084,2.5713901096761376
