subject,trial,test_form,stimulus,correct,choice,accuracy,rt,all_loaded,minimum_resolution
gl0hjknfc3qyk702z52pksgr,8,0,a53,0,0.0,1.0,8.182,1,1
gl0hjknfc3qyk702z52pksgr,9,0,a55,1,3.0,0.0,17.728,1,1
gn2s9zqfcrwaor508oc2ni1p,1,0,a11,4,4.0,1.0,7.709,1,1
gn2s9zqfcrwaor508oc2ni1p,2,0,a24,4,4.0,1.0,15.785,1,1
gn2s9zqfcrwaor508oc2ni1p,3,0,a28,7,7.0,1.0,13.282,1,1
gn2s9zqfcrwaor508oc2ni1p,4,0,a36,1,0.0,0.0,29.38,1,1
gn2s9zqfcrwaor508oc2ni1p,5,0,a43,4,4.0,1.0,13.313,1,1
gn2s9zqfcrwaor508oc2ni1p,6,0,a48,5,6.0,0.0,15.57,1,1
gn2s9zqfcrwaor508oc2ni1p,7,0,a49,6,6.0,1.0,6.079,1,1
gn2s9zqfcrwaor508oc2ni1p,8,0,a53,0,0.0,1.0,7.733,1,1
gn2s9zqfcrwaor508oc2ni1p,9,0,a55,1,0.0,0.0,23.039,1,1
gpw6vareka5vxe8727s7benc,1,0,a11,4,4.0,1.0,11.419,1,1
gpw6vareka5vxe8727s7benc,2,0,a24,4,4.0,1.0,14.947,1,1
gpw6vareka5vxe8727s7benc,3,0,a28,7,7.0,1.0,11.798,1,1
gpw6vareka5vxe8727s7benc,4,0,a36,1,5.0,0.0,28.858,1,1
gpw6vareka5vxe8727s7benc,5,0,a43,4,7.0,0.0,7.878,1,1
gpw6vareka5vxe8727s7benc,6,0,a48,5,5.0,1.0,28.186,1,1
gpw6vareka5vxe8727s7benc,7,0,a49,6,6.0,1.0,8.268,1,1
gpw6vareka5vxe8727s7benc,8,0,a53,0,0.0,1.0,15.748,1,1
gpw6vareka5vxe8727s7benc,9,0,a55,1,2.0,0.0,28.419,1,1
gvfhzk9w5kl3o3xie8ktpoqn,1,0,a11,4,4.0,1.0,21.465,1,1
gvfhzk9w5kl3o3xie8ktpoqn,2,0,a24,4,2.0,0.0,10.43,1,1
gvfhzk9w5kl3o3xie8ktpoqn,3,0,a28,7,7.0,1.0,12.009,1,1
gvfhzk9w5kl3o3xie8ktpoqn,4,0,a36,1,2.0,0.0,15.178,1,1
gvfhzk9w5kl3o3xie8ktpoqn,5,0,a43,4,4.0,1.0,13.961,1,1
gvfhzk9w5kl3o3xie8ktpoqn,6,0,a48,5,,,,1,1
gvfhzk9w5kl3o3xie8ktpoqn,7,0,a49,6,6.0,1.0,8.902,1,1
gvfhzk9w5kl3o3xie8ktpoqn,8,0,a53,0,6.0,0.0,3.765,1,1
gvfhzk9w5kl3o3xie8ktpoqn,9,0,a55,1,3.0,0.0,26.21,1,1
gwxlnync7z5sd5wbyi9xa3ge,1,0,a11,4,5.0,0.0,8.569,1,1
gwxlnync7z5sd5wbyi9xa3ge,2,0,a24,4,0.0,0.0,4.527,1,1
gwxlnync7z5sd5wbyi9xa3ge,3,0,a28,7,2.0,0.0,5.485,1,1
gwxlnync7z5sd5wbyi9xa3ge,4,0,a36,1,2.0,0.0,6.749,1,1
gwxlnync7z5sd5wbyi9xa3ge,5,0,a43,4,4.0,1.0,9.762,1,1
gwxlnync7z5sd5wbyi9xa3ge,6,0,a48,5,6.0,0.0,9.006,1,1
gwxlnync7z5sd5wbyi9xa3ge,7,0,a49,6,0.0,0.0,3.394,1,1
gwxlnync7z5sd5wbyi9xa3ge,8,0,a53,0,0.0,1.0,0.525,1,1
gwxlnync7z5sd5wbyi9xa3ge,9,0,a55,1,6.0,0.0,10.483,1,1
h1kel1z6pkwmvkfo973tbgzy,1,0,a11,4,4.0,1.0,12.51,1,1
h1kel1z6pkwmvkfo973tbgzy,2,0,a24,4,3.0,0.0,19.464,1,1
h1kel1z6pkwmvkfo973tbgzy,3,0,a28,7,7.0,1.0,14.151,1,1
h1kel1z6pkwmvkfo973tbgzy,4,0,a36,1,1.0,1.0,27.421,1,1
h1kel1z6pkwmvkfo973tbgzy,5,0,a43,4,4.0,1.0,23.781,1,1
h1kel1z6pkwmvkfo973tbgzy,6,0,a48,5,7.0,0.0,18.327,1,1
h1kel1z6pkwmvkfo973tbgzy,7,0,a49,6,6.0,1.0,11.315,1,1
h1kel1z6pkwmvkfo973tbgzy,8,0,a53,0,0.0,1.0,13.06,1,1
h1kel1z6pkwmvkfo973tbgzy,9,0,a55,1,4.0,0.0,29.519,1,1
h94402cnxnv9ziiph3bgzr9l,1,0,a11,4,4.0,1.0,16.577,1,1
h94402cnxnv9ziiph3bgzr9l,2,0,a24,4,2.0,0.0,6.51,1,1
h94402cnxnv9ziiph3bgzr9l,3,0,a28,7,7.0,1.0,14.024,1,1
h94402cnxnv9ziiph3bgzr9l,4,0,a36,1,2.0,0.0,22.871,1,1
h94402cnxnv9ziiph3bgzr9l,5,0,a43,4,4.0,1.0,22.055,1,1
h94402cnxnv9ziiph3bgzr9l,6,0,a48,5,5.0,1.0,16.556,1,1
h94402cnxnv9ziiph3bgzr9l,7,0,a49,6,6.0,1.0,7.654,1,1
h94402cnxnv9ziiph3bgzr9l,8,0,a53,0,0.0,1.0,9.69,1,1
h94402cnxnv9ziiph3bgzr9l,9,0,a55,1,2.0,0.0,27.357,1,1
hacu7jckwxt9wkr0l785qvis,1,0,a11,4,5.0,0.0,1.844,1,1
hacu7jckwxt9wkr0l785qvis,2,0,a24,4,0.0,0.0,1.308,1,1
hacu7jckwxt9wkr0l785qvis,3,0,a28,7,7.0,1.0,5.351,1,1
hacu7jckwxt9wkr0l785qvis,4,0,a36,1,7.0,0.0,4.678,1,1
hacu7jckwxt9wkr0l785qvis,5,0,a43,4,4.0,1.0,3.312,1,1
hacu7jckwxt9wkr0l785qvis,6,0,a48,5,6.0,0.0,1.693,1,1
hacu7jckwxt9wkr0l785qvis,7,0,a49,6,6.0,1.0,6.497,1,1
hacu7jckwxt9wkr0l785qvis,8,0,a53,0,6.0,0.0,6.889,1,1
hacu7jckwxt9wkr0l785qvis,9,0,a55,1,6.0,0.0,5.938,1,1
hh1owoc1aqd3rcinmc56z68n,1,0,a11,4,4.0,1.0,14.806,1,1
hh1owoc1aqd3rcinmc56z68n,2,0,a24,4,4.0,1.0,16.97,1,1
hh1owoc1aqd3rcinmc56z68n,3,0,a28,7,2.0,0.0,16.297,1,1
hh1owoc1aqd3rcinmc56z68n,4,0,a36,1,5.0,0.0,28.12,1,1
hh1owoc1aqd3rcinmc56z68n,5,0,a43,4,4.0,1.0,23.859,1,1
hh1owoc1aqd3rcinmc56z68n,6,0,a48,5,4.0,0.0,27.644,1,1
hh1owoc1aqd3rcinmc56z68n,7,0,a49,6,6.0,1.0,8.148,1,1
hh1owoc1aqd3rcinmc56z68n,8,0,a53,0,0.0,1.0,19.944,1,1
hh1owoc1aqd3rcinmc56z68n,9,0,a55,1,5.0,0.0,23.55,1,1
hnl0vcoxwm84ddt2nu7xm7tg,1,0,a11,4,4.0,1.0,8.074,1,1
hnl0vcoxwm84ddt2nu7xm7tg,2,0,a24,4,0.0,0.0,11.092,1,1
hnl0vcoxwm84ddt2nu7xm7tg,3,0,a28,7,4.0,0.0,4.325,1,1
hnl0vcoxwm84ddt2nu7xm7tg,4,0,a36,1,3.0,0.0,2.26,1,1
hnl0vcoxwm84ddt2nu7xm7tg,5,0,a43,4,3.0,0.0,3.012,1,1
hnl0vcoxwm84ddt2nu7xm7tg,6,0,a48,5,1.0,0.0,1.548,1,1
hnl0vcoxwm84ddt2nu7xm7tg,7,0,a49,6,0.0,0.0,3.13,1,1
hnl0vcoxwm84ddt2nu7xm7tg,8,0,a53,0,6.0,0.0,1.569,1,1
hnl0vcoxwm84ddt2nu7xm7tg,9,0,a55,1,0.0,0.0,1.582,1,1
ht23l4nyaovc9ivq52c9wtwp,1,0,a11,4,4.0,1.0,12.754,1,1
ht23l4nyaovc9ivq52c9wtwp,2,0,a24,4,4.0,1.0,27.921,1,1
ht23l4nyaovc9ivq52c9wtwp,3,0,a28,7,7.0,1.0,8.229,1,1
ht23l4nyaovc9ivq52c9wtwp,4,0,a36,1,2.0,0.0,29.162,1,1
ht23l4nyaovc9ivq52c9wtwp,5,0,a43,4,4.0,1.0,16.916,1,1
ht23l4nyaovc9ivq52c9wtwp,6,0,a48,5,4.0,0.0,26.789,1,1
ht23l4nyaovc9ivq52c9wtwp,7,0,a49,6,6.0,1.0,10.418,1,1
ht23l4nyaovc9ivq52c9wtwp,8,0,a53,0,0.0,1.0,17.828,1,1
ht23l4nyaovc9ivq52c9wtwp,9,0,a55,1,,,,1,1
ht7xl5ao4khm5tpxm5eklyqu,1,0,a11,4,4.0,1.0,15.503,1,1
ht7xl5ao4khm5tpxm5eklyqu,2,0,a24,4,5.0,0.0,13.047,1,1
ht7xl5ao4khm5tpxm5eklyqu,3,0,a28,7,3.0,0.0,13.638,1,1
ht7xl5ao4khm5tpxm5eklyqu,4,0,a36,1,7.0,0.0,8.48,1,1
ht7xl5ao4khm5tpxm5eklyqu,5,0,a43,4,1.0,0.0,10.828,1,1
ht7xl5ao4khm5tpxm5eklyqu,6,0,a48,5,6.0,0.0,11.776,1,1
ht7xl5ao4khm5tpxm5eklyqu,7,0,a49,6,6.0,1.0,10.986,1,1
ht7xl5ao4khm5tpxm5eklyqu,8,0,a53,0,6.0,0.0,15.543,1,1
ht7xl5ao4khm5tpxm5eklyqu,9,0,a55,1,6.0,0.0,11.386,1,1
htqg94qtav92c1q6cm3csxgl,1,0,a11,4,5.0,0.0,7.452,1,1
htqg94qtav92c1q6cm3csxgl,2,0,a24,4,5.0,0.0,11.841,1,1
htqg94qtav92c1q6cm3csxgl,3,0,a28,7,3.0,0.0,8.861,1,1
htqg94qtav92c1q6cm3csxgl,4,0,a36,1,2.0,0.0,17.94,1,1
htqg94qtav92c1q6cm3csxgl,5,0,a43,4,0.0,0.0,9.028,1,1
htqg94qtav92c1q6cm3csxgl,6,0,a48,5,1.0,0.0,16.26,1,1
htqg94qtav92c1q6cm3csxgl,7,0,a49,6,2.0,0.0,7.091,1,1
htqg94qtav92c1q6cm3csxgl,8,0,a53,0,6.0,0.0,18.84,1,1
htqg94qtav92c1q6cm3csxgl,9,0,a55,1,6.0,0.0,5.755,1,1
hvbemxqiy5t79oi53f8oskob,1,0,a11,4,4.0,1.0,8.544,1,1
hvbemxqiy5t79oi53f8oskob,2,0,a24,4,5.0,0.0,15.415,1,1
hvbemxqiy5t79oi53f8oskob,3,0,a28,7,7.0,1.0,6.232,1,1
hvbemxqiy5t79oi53f8oskob,4,0,a36,1,2.0,0.0,7.053,1,1
hvbemxqiy5t79oi53f8oskob,5,0,a43,4,4.0,1.0,8.858,1,1
hvbemxqiy5t79oi53f8oskob,6,0,a48,5,6.0,0.0,6.539,1,1
hvbemxqiy5t79oi53f8oskob,7,0,a49,6,2.0,0.0,8.012,1,1
hvbemxqiy5t79oi53f8oskob,8,0,a53,0,6.0,0.0,10.774,1,1
hvbemxqiy5t79oi53f8oskob,9,0,a55,1,3.0,0.0,13.216,1,1
hw8zadof87h4cb1fiu9xhesr,1,0,a11,4,4.0,1.0,11.244,1,1
hw8zadof87h4cb1fiu9xhesr,2,0,a24,4,5.0,0.0,7.343,1,1
hw8zadof87h4cb1fiu9xhesr,3,0,a28,7,7.0,1.0,8.885,1,1
hw8zadof87h4cb1fiu9xhesr,4,0,a36,1,1.0,1.0,18.121,1,1
hw8zadof87h4cb1fiu9xhesr,5,0,a43,4,4.0,1.0,16.616,1,1
hw8zadof87h4cb1fiu9xhesr,6,0,a48,5,6.0,0.0,16.779,1,1
hw8zadof87h4cb1fiu9xhesr,7,0,a49,6,6.0,1.0,3.769,1,1
hw8zadof87h4cb1fiu9xhesr,8,0,a53,0,6.0,0.0,16.812,1,1
hw8zadof87h4cb1fiu9xhesr,9,0,a55,1,6.0,0.0,12.504,1,1
hx2aifix9ct6lkvbn9g194jx,1,0,a11,4,5.0,0.0,6.874,1,1
hx2aifix9ct6lkvbn9g194jx,2,0,a24,4,0.0,0.0,11.856,1,1
hx2aifix9ct6lkvbn9g194jx,3,0,a28,7,7.0,1.0,11.01,1,1
hx2aifix9ct6lkvbn9g194jx,4,0,a36,1,1.0,1.0,28.618,1,1
hx2aifix9ct6lkvbn9g194jx,5,0,a43,4,4.0,1.0,17.572,1,1
hx2aifix9ct6lkvbn9g194jx,6,0,a48,5,2.0,0.0,26.344,1,1
hx2aifix9ct6lkvbn9g194jx,7,0,a49,6,7.0,0.0,19.295,1,1
hx2aifix9ct6lkvbn9g194jx,8,0,a53,0,3.0,0.0,28.086,1,1
hx2aifix9ct6lkvbn9g194jx,9,0,a55,1,7.0,0.0,25.834,1,1
i0f191mbhx31o0b6m91c9f84,1,0,a11,4,4.0,1.0,28.028,1,1
i0f191mbhx31o0b6m91c9f84,2,0,a24,4,4.0,1.0,13.864,1,1
i0f191mbhx31o0b6m91c9f84,3,0,a28,7,7.0,1.0,11.035,1,1
i0f191mbhx31o0b6m91c9f84,4,0,a36,1,4.0,0.0,29.394,1,1
i0f191mbhx31o0b6m91c9f84,5,0,a43,4,4.0,1.0,27.128,1,1
i0f191mbhx31o0b6m91c9f84,6,0,a48,5,,,,1,1
i0f191mbhx31o0b6m91c9f84,7,0,a49,6,6.0,1.0,11.717,1,1
i0f191mbhx31o0b6m91c9f84,8,0,a53,0,0.0,1.0,13.835,1,1
i0f191mbhx31o0b6m91c9f84,9,0,a55,1,0.0,0.0,29.248,1,1
i83h7dwl4py2q3x0m45ffwia,1,0,a11,4,4.0,1.0,11.037,1,1
i83h7dwl4py2q3x0m45ffwia,2,0,a24,4,4.0,1.0,15.554,1,1
i83h7dwl4py2q3x0m45ffwia,3,0,a28,7,7.0,1.0,23.594,1,1
i83h7dwl4py2q3x0m45ffwia,4,0,a36,1,2.0,0.0,24.103,1,1
i83h7dwl4py2q3x0m45ffwia,5,0,a43,4,4.0,1.0,16.074,1,1
i83h7dwl4py2q3x0m45ffwia,6,0,a48,5,7.0,0.0,22.084,1,1
i83h7dwl4py2q3x0m45ffwia,7,0,a49,6,6.0,1.0,7.188,1,1
i83h7dwl4py2q3x0m45ffwia,8,0,a53,0,0.0,1.0,8.94,1,1
i83h7dwl4py2q3x0m45ffwia,9,0,a55,1,7.0,0.0,21.285,1,1
ias5mzthynddpnoeqx97txkl,1,0,a11,4,4.0,1.0,9.51,1,1
ias5mzthynddpnoeqx97txkl,2,0,a24,4,5.0,0.0,3.557,1,1
ias5mzthynddpnoeqx97txkl,3,0,a28,7,7.0,1.0,8.816,1,1
ias5mzthynddpnoeqx97txkl,4,0,a36,1,2.0,0.0,6.747,1,1
ias5mzthynddpnoeqx97txkl,5,0,a43,4,7.0,0.0,9.788,1,1
ias5mzthynddpnoeqx97txkl,6,0,a48,5,4.0,0.0,2.607,1,1
ias5mzthynddpnoeqx97txkl,7,0,a49,6,6.0,1.0,5.056,1,1
ias5mzthynddpnoeqx97txkl,8,0,a53,0,6.0,0.0,11.279,1,1
ias5mzthynddpnoeqx97txkl,9,0,a55,1,6.0,0.0,7.735,1,1
ifb8ria7zc0yw7fgmj5lpfgm,1,0,a11,4,4.0,1.0,13.292,1,1
ifb8ria7zc0yw7fgmj5lpfgm,2,0,a24,4,4.0,1.0,20.317,1,1
ifb8ria7zc0yw7fgmj5lpfgm,3,0,a28,7,7.0,1.0,13.821,1,1
ifb8ria7zc0yw7fgmj5lpfgm,4,0,a36,1,1.0,1.0,29.723,1,1
ifb8ria7zc0yw7fgmj5lpfgm,5,0,a43,4,4.0,1.0,18.068,1,1
ifb8ria7zc0yw7fgmj5lpfgm,6,0,a48,5,6.0,0.0,19.245,1,1
ifb8ria7zc0yw7fgmj5lpfgm,7,0,a49,6,2.0,0.0,13.654,1,1
ifb8ria7zc0yw7fgmj5lpfgm,8,0,a53,0,0.0,1.0,7.908,1,1
ifb8ria7zc0yw7fgmj5lpfgm,9,0,a55,1,1.0,1.0,25.403,1,1
il0yopf471got4tcy1yijcn1,1,0,a11,4,4.0,1.0,9.052,1,1
il0yopf471got4tcy1yijcn1,2,0,a24,4,4.0,1.0,9.977,1,1
il0yopf471got4tcy1yijcn1,3,0,a28,7,7.0,1.0,9.524,1,1
il0yopf471got4tcy1yijcn1,4,0,a36,1,2.0,0.0,26.538,1,1
il0yopf471got4tcy1yijcn1,5,0,a43,4,4.0,1.0,27.485,1,1
il0yopf471got4tcy1yijcn1,6,0,a48,5,4.0,0.0,13.397,1,1
il0yopf471got4tcy1yijcn1,7,0,a49,6,6.0,1.0,10.863,1,1
il0yopf471got4tcy1yijcn1,8,0,a53,0,0.0,1.0,9.763,1,1
il0yopf471got4tcy1yijcn1,9,0,a55,1,1.0,1.0,14.881,1,1
im9lykiocrw08y7xyox1xavi,1,0,a11,4,2.0,0.0,11.403,1,1
im9lykiocrw08y7xyox1xavi,2,0,a24,4,5.0,0.0,20.017,1,1
im9lykiocrw08y7xyox1xavi,3,0,a28,7,7.0,1.0,25.788,1,1
im9lykiocrw08y7xyox1xavi,4,0,a36,1,2.0,0.0,29.24,1,1
im9lykiocrw08y7xyox1xavi,5,0,a43,4,4.0,1.0,19.672,1,1
im9lykiocrw08y7xyox1xavi,6,0,a48,5,,,,1,1
im9lykiocrw08y7xyox1xavi,7,0,a49,6,6.0,1.0,11.545,1,1
im9lykiocrw08y7xyox1xavi,8,0,a53,0,0.0,1.0,18.34,1,1
im9lykiocrw08y7xyox1xavi,9,0,a55,1,5.0,0.0,23.736,1,1
in8hydh7yuf3tm2927paebwn,1,0,a11,4,4.0,1.0,5.536,1,1
in8hydh7yuf3tm2927paebwn,2,0,a24,4,4.0,1.0,13.641,1,1
in8hydh7yuf3tm2927paebwn,3,0,a28,7,7.0,1.0,5.728,1,1
in8hydh7yuf3tm2927paebwn,4,0,a36,1,2.0,0.0,12.102,1,1
in8hydh7yuf3tm2927paebwn,5,0,a43,4,7.0,0.0,4.095,1,1
in8hydh7yuf3tm2927paebwn,6,0,a48,5,6.0,0.0,15.394,1,1
in8hydh7yuf3tm2927paebwn,7,0,a49,6,6.0,1.0,10.816,1,1
in8hydh7yuf3tm2927paebwn,8,0,a53,0,0.0,1.0,10.195,1,1
in8hydh7yuf3tm2927paebwn,9,0,a55,1,3.0,0.0,15.354,1,1
iqvlj8ompvnxkuumb5dcjvvl,1,0,a11,4,0.0,0.0,4.312,1,1
iqvlj8ompvnxkuumb5dcjvvl,2,0,a24,4,5.0,0.0,7.736,1,1
iqvlj8ompvnxkuumb5dcjvvl,3,0,a28,7,3.0,0.0,10.716,1,1
iqvlj8ompvnxkuumb5dcjvvl,4,0,a36,1,0.0,0.0,11.497,1,1
iqvlj8ompvnxkuumb5dcjvvl,5,0,a43,4,0.0,0.0,10.201,1,1
iqvlj8ompvnxkuumb5dcjvvl,6,0,a48,5,5.0,1.0,12.589,1,1
iqvlj8ompvnxkuumb5dcjvvl,7,0,a49,6,0.0,0.0,2.98,1,1
iqvlj8ompvnxkuumb5dcjvvl,8,0,a53,0,6.0,0.0,9.816,1,1
iqvlj8ompvnxkuumb5dcjvvl,9,0,a55,1,0.0,0.0,5.592,1,1
iuur60svjr6r7xaw8m977jmp,1,0,a11,4,0.0,0.0,25.358,1,1
iuur60svjr6r7xaw8m977jmp,2,0,a24,4,4.0,1.0,8.71,1,1
iuur60svjr6r7xaw8m977jmp,3,0,a28,7,7.0,1.0,10.485,1,1
iuur60svjr6r7xaw8m977jmp,4,0,a36,1,,,,1,1
iuur60svjr6r7xaw8m977jmp,5,0,a43,4,4.0,1.0,8.056,1,1
iuur60svjr6r7xaw8m977jmp,6,0,a48,5,6.0,0.0,15.996,1,1
iuur60svjr6r7xaw8m977jmp,7,0,a49,6,6.0,1.0,7.176,1,1
iuur60svjr6r7xaw8m977jmp,8,0,a53,0,0.0,1.0,10.156,1,1
iuur60svjr6r7xaw8m977jmp,9,0,a55,1,1.0,1.0,1.708,1,1
iwihfoiyaj40fppqj5d5m7oq,1,0,a11,4,4.0,1.0,13.799,1,1
iwihfoiyaj40fppqj5d5m7oq,2,0,a24,4,4.0,1.0,29.105,1,1
iwihfoiyaj40fppqj5d5m7oq,3,0,a28,7,7.0,1.0,8.892,1,1
iwihfoiyaj40fppqj5d5m7oq,4,0,a36,1,2.0,0.0,15.718,1,1
iwihfoiyaj40fppqj5d5m7oq,5,0,a43,4,0.0,0.0,29.103,1,1
iwihfoiyaj40fppqj5d5m7oq,6,0,a48,5,7.0,0.0,21.876,1,1
iwihfoiyaj40fppqj5d5m7oq,7,0,a49,6,2.0,0.0,21.208,1,1
iwihfoiyaj40fppqj5d5m7oq,8,0,a53,0,6.0,0.0,3.686,1,1
iwihfoiyaj40fppqj5d5m7oq,9,0,a55,1,3.0,0.0,15.253,1,1
j6gispl536l95iyvzdnxeadh,1,0,a11,4,4.0,1.0,12.789,1,1
j6gispl536l95iyvzdnxeadh,2,0,a24,4,3.0,0.0,10.614,1,1
j6gispl536l95iyvzdnxeadh,3,0,a28,7,3.0,0.0,8.685,1,1
j6gispl536l95iyvzdnxeadh,4,0,a36,1,2.0,0.0,12.02,1,1
j6gispl536l95iyvzdnxeadh,5,0,a43,4,7.0,0.0,8.915,1,1
j6gispl536l95iyvzdnxeadh,6,0,a48,5,6.0,0.0,5.657,1,1
j6gispl536l95iyvzdnxeadh,7,0,a49,6,6.0,1.0,7.608,1,1
j6gispl536l95iyvzdnxeadh,8,0,a53,0,3.0,0.0,11.154,1,1
j6gispl536l95iyvzdnxeadh,9,0,a55,1,3.0,0.0,8.174,1,1
jictxitpp54wftyvxlrkk6rs,1,0,a11,4,4.0,1.0,19.403,1,1
jictxitpp54wftyvxlrkk6rs,2,0,a24,4,4.0,1.0,27.248,1,1
jictxitpp54wftyvxlrkk6rs,3,0,a28,7,7.0,1.0,9.31,1,1
jictxitpp54wftyvxlrkk6rs,4,0,a36,1,1.0,1.0,16.228,1,1
jictxitpp54wftyvxlrkk6rs,5,0,a43,4,4.0,1.0,9.175,1,1
jictxitpp54wftyvxlrkk6rs,6,0,a48,5,5.0,1.0,20.928,1,1
jictxitpp54wftyvxlrkk6rs,7,0,a49,6,6.0,1.0,6.273,1,1
jictxitpp54wftyvxlrkk6rs,8,0,a53,0,0.0,1.0,11.846,1,1
jictxitpp54wftyvxlrkk6rs,9,0,a55,1,5.0,0.0,26.726,1,1
jil1mat350anq2m149vr3jud,1,0,a11,4,4.0,1.0,20.328,1,1
jil1mat350anq2m149vr3jud,2,0,a24,4,4.0,1.0,17.598,1,1
jil1mat350anq2m149vr3jud,3,0,a28,7,7.0,1.0,17.029,1,1
jil1mat350anq2m149vr3jud,4,0,a36,1,3.0,0.0,26.641,1,1
jil1mat350anq2m149vr3jud,5,0,a43,4,4.0,1.0,18.714,1,1
jil1mat350anq2m149vr3jud,6,0,a48,5,4.0,0.0,21.454,1,1
jil1mat350anq2m149vr3jud,7,0,a49,6,6.0,1.0,10.787,1,1
jil1mat350anq2m149vr3jud,8,0,a53,0,0.0,1.0,26.814,1,1
jil1mat350anq2m149vr3jud,9,0,a55,1,1.0,1.0,22.496,1,1
jqe0c9ncek5jtaj72tnyc3lr,1,0,a11,4,4.0,1.0,9.055,1,1
jqe0c9ncek5jtaj72tnyc3lr,2,0,a24,4,4.0,1.0,4.573,1,1
jqe0c9ncek5jtaj72tnyc3lr,3,0,a28,7,7.0,1.0,7.623,1,1
jqe0c9ncek5jtaj72tnyc3lr,4,0,a36,1,5.0,0.0,20.953,1,1
jqe0c9ncek5jtaj72tnyc3lr,5,0,a43,4,4.0,1.0,11.539,1,1
jqe0c9ncek5jtaj72tnyc3lr,6,0,a48,5,6.0,0.0,15.194,1,1
jqe0c9ncek5jtaj72tnyc3lr,7,0,a49,6,0.0,0.0,5.864,1,1
jqe0c9ncek5jtaj72tnyc3lr,8,0,a53,0,4.0,0.0,13.372,1,1
jqe0c9ncek5jtaj72tnyc3lr,9,0,a55,1,5.0,0.0,12.003,1,1
jsfby9ro2g7y9402jk2ov2ud,1,0,a11,4,5.0,0.0,13.552,1,1
jsfby9ro2g7y9402jk2ov2ud,2,0,a24,4,4.0,1.0,12.378,1,1
jsfby9ro2g7y9402jk2ov2ud,3,0,a28,7,3.0,0.0,11.21,1,1
jsfby9ro2g7y9402jk2ov2ud,4,0,a36,1,2.0,0.0,14.221,1,1
jsfby9ro2g7y9402jk2ov2ud,5,0,a43,4,3.0,0.0,25.696,1,1
jsfby9ro2g7y9402jk2ov2ud,6,0,a48,5,2.0,0.0,18.489,1,1
jsfby9ro2g7y9402jk2ov2ud,7,0,a49,6,6.0,1.0,9.339,1,1
jsfby9ro2g7y9402jk2ov2ud,8,0,a53,0,0.0,1.0,6.881,1,1
jsfby9ro2g7y9402jk2ov2ud,9,0,a55,1,,,,1,1
jshqci67yas44rp7y2ji1508,1,0,a11,4,0.0,0.0,13.893,1,1
jshqci67yas44rp7y2ji1508,2,0,a24,4,0.0,0.0,15.52,1,1
jshqci67yas44rp7y2ji1508,3,0,a28,7,7.0,1.0,16.702,1,1
jshqci67yas44rp7y2ji1508,4,0,a36,1,0.0,0.0,18.777,1,1
jshqci67yas44rp7y2ji1508,5,0,a43,4,4.0,1.0,23.611,1,1
jshqci67yas44rp7y2ji1508,6,0,a48,5,6.0,0.0,29.959,1,1
jshqci67yas44rp7y2ji1508,7,0,a49,6,6.0,1.0,10.142,1,1
jshqci67yas44rp7y2ji1508,8,0,a53,0,7.0,0.0,29.031,1,1
jshqci67yas44rp7y2ji1508,9,0,a55,1,7.0,0.0,18.47,1,1
jvmclaemywybgwnglxbma49a,1,0,a11,4,4.0,1.0,4.272,1,1
jvmclaemywybgwnglxbma49a,2,0,a24,4,3.0,0.0,6.998,1,1
jvmclaemywybgwnglxbma49a,3,0,a28,7,3.0,0.0,5.613,1,1
jvmclaemywybgwnglxbma49a,4,0,a36,1,1.0,1.0,17.353,1,1
jvmclaemywybgwnglxbma49a,5,0,a43,4,4.0,1.0,10.167,1,1
jvmclaemywybgwnglxbma49a,6,0,a48,5,6.0,0.0,19.559,1,1
jvmclaemywybgwnglxbma49a,7,0,a49,6,6.0,1.0,10.476,1,1
jvmclaemywybgwnglxbma49a,8,0,a53,0,1.0,0.0,7.956,1,1
jvmclaemywybgwnglxbma49a,9,0,a55,1,6.0,0.0,9.135,1,1
k6h7vgt8fj14ychs2qaujfpw,1,0,a11,4,0.0,0.0,6.016,1,1
k6h7vgt8fj14ychs2qaujfpw,2,0,a24,4,5.0,0.0,2.0,1,1
k6h7vgt8fj14ychs2qaujfpw,3,0,a28,7,7.0,1.0,4.757,1,1
k6h7vgt8fj14ychs2qaujfpw,4,0,a36,1,7.0,0.0,7.448,1,1
k6h7vgt8fj14ychs2qaujfpw,5,0,a43,4,5.0,0.0,4.098,1,1
k6h7vgt8fj14ychs2qaujfpw,6,0,a48,5,0.0,0.0,10.205,1,1
k6h7vgt8fj14ychs2qaujfpw,7,0,a49,6,4.0,0.0,7.494,1,1
k6h7vgt8fj14ychs2qaujfpw,8,0,a53,0,0.0,1.0,11.177,1,1
k6h7vgt8fj14ychs2qaujfpw,9,0,a55,1,2.0,0.0,10.308,1,1
kab0jzzxrafag6ufef89ftkv,1,0,a11,4,4.0,1.0,11.958,1,1
kab0jzzxrafag6ufef89ftkv,2,0,a24,4,4.0,1.0,21.595,1,1
kab0jzzxrafag6ufef89ftkv,3,0,a28,7,7.0,1.0,15.554,1,1
kab0jzzxrafag6ufef89ftkv,4,0,a36,1,1.0,1.0,17.029,1,1
kab0jzzxrafag6ufef89ftkv,5,0,a43,4,4.0,1.0,17.734,1,1
kab0jzzxrafag6ufef89ftkv,6,0,a48,5,6.0,0.0,24.11,1,1
kab0jzzxrafag6ufef89ftkv,7,0,a49,6,6.0,1.0,12.068,1,1
